Age;Condition;Start_Dimension;Age_months;Gender;Subject_ID;Material_Set;Sheet;Relevant_dimension;Baited;Pre_or_postswitch ;Trialnr;Success; Learning_Criterion_met?;LearningCriterionMet_SoftCriterion;Number_administrated_trials ;Number_errors;Number_trials_afterwhich_criterionreached;Number_trials_afterwhich_criterionreached_softcriterion;Number_correcttrials;Proportion_correct
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;14;0;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;15;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;16;0;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;17;0;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;18;0;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;19;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;20;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;21;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;22;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;23;0;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;24;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;25;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;26;0;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;27;0;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;28;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;29;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;30;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;31;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;32;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;33;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;34;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;35;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;B;5B;Substrate;Blue Wool;pre;36;1;Y;Y;36;14;35;33;22;0.611111111
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;A;4A;Substrate;Red Paper;post;1;1;Y;Y;12;1;8;8;11;0.916666667
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;A;4A;Substrate;Red Paper;post;2;0;Y;Y;12;1;8;8;11;0.916666667
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;A;4A;Substrate;Red Paper;post;3;1;Y;Y;12;1;8;8;11;0.916666667
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;A;4A;Substrate;Red Paper;post;4;1;Y;Y;12;1;8;8;11;0.916666667
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;A;4A;Substrate;Red Paper;post;5;1;Y;Y;12;1;8;8;11;0.916666667
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;A;4A;Substrate;Red Paper;post;6;1;Y;Y;12;1;8;8;11;0.916666667
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;A;4A;Substrate;Red Paper;post;7;1;Y;Y;12;1;8;8;11;0.916666667
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;A;4A;Substrate;Red Paper;post;8;1;Y;Y;12;1;8;8;11;0.916666667
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;A;4A;Substrate;Red Paper;post;9;1;Y;Y;12;1;8;8;11;0.916666667
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;A;4A;Substrate;Red Paper;post;10;1;Y;Y;12;1;8;8;11;0.916666667
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;A;4A;Substrate;Red Paper;post;11;1;Y;Y;12;1;8;8;11;0.916666667
5;ID;Substrate;63;Male;A5_18_ConditionID_StartD_Substrate_MaterialB;A;4A;Substrate;Red Paper;post;12;1;Y;Y;12;1;8;8;11;0.916666667
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;1;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;2;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;3;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;4;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;5;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;6;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;7;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;8;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;9;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;10;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;11;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;12;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;13;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;14;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;15;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;16;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;17;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;18;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;19;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;20;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;21;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;22;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;23;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;24;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;25;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;26;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;27;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;28;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;29;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;30;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;31;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;32;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;33;1;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;34;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;35;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_19_ConditionED_StartD_Cup_MaterialA;A;1A;Cup;Yellow Cup;pre;36;0;N;N;36;18;;;18;0.5
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;1;0;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;2;0;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;3;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;4;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;5;0;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;6;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;7;0;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;8;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;9;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;10;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;11;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;12;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;13;0;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;14;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;15;0;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;16;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;17;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;18;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;19;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;20;0;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;21;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;22;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;23;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;24;0;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;25;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;26;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;27;0;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;28;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;29;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;30;0;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;31;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;32;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;33;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;34;0;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;35;0;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_20_ConditionED_StartD_Cup_MaterialA;A;2A;Cup;Purple Cup;pre;36;1;N;N;36;12;;;24;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;1;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;2;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;3;0;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;4;0;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;5;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;6;0;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;7;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;8;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;9;0;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;10;0;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;11;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;12;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;13;0;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;14;0;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;15;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;16;0;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;17;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;18;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;19;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;20;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;21;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;22;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;23;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;A;3A;Cup;Yellow Cup;pre;24;1;Y;Y;24;8;24;22;16;0.666666667
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;B;1B;Substrate;yellow filler;post;1;0;Y;Y;12;2;8;8;10;0.833333333
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;B;1B;Substrate;yellow filler;post;2;0;Y;Y;12;2;8;8;10;0.833333333
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;B;1B;Substrate;yellow filler;post;3;1;Y;Y;12;2;8;8;10;0.833333333
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;B;1B;Substrate;yellow filler;post;4;1;Y;Y;12;2;8;8;10;0.833333333
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;B;1B;Substrate;yellow filler;post;5;1;Y;Y;12;2;8;8;10;0.833333333
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;B;1B;Substrate;yellow filler;post;6;1;Y;Y;12;2;8;8;10;0.833333333
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;B;1B;Substrate;yellow filler;post;7;1;Y;Y;12;2;8;8;10;0.833333333
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;B;1B;Substrate;yellow filler;post;8;1;Y;Y;12;2;8;8;10;0.833333333
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;B;1B;Substrate;yellow filler;post;9;1;Y;Y;12;2;8;8;10;0.833333333
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;B;1B;Substrate;yellow filler;post;10;1;Y;Y;12;2;8;8;10;0.833333333
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;B;1B;Substrate;yellow filler;post;11;1;Y;Y;12;2;8;8;10;0.833333333
5;ED;Cup;68;Female;A5_21_ConditionED_StartD_Cup_MaterialA;B;1B;Substrate;yellow filler;post;12;1;Y;Y;12;2;8;8;10;0.833333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;1;0;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;2;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;3;0;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;4;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;5;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;6;0;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;7;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;8;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;9;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;10;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;11;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;12;0;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;13;0;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;14;0;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;15;0;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;16;0;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;17;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;18;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;19;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;20;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;21;0;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;22;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;23;0;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;24;1;N;N;36;15;;;21;0.583333333
5;ED;Cup;70;Female;A5_22_ConditionED_StartD_Cup_MaterialA;A;4A;Substrate;Purple Cup;pre;25;0;N;N;36;15;;;21;0.583333333
